name,charge1,solvent1,ref,alpb,cpcm-x,ddcosmo,directml,cigin,ese-ee-dnn,ese-gb-dnn,uese,ese-pm7,solv-pc,solv-spts,solv-sptv,cpcm,smd,dcosmors,opencosmors,cosmors,err_alpb,err_cpcmx,err_ddcosmo,err_directml,err_cigin,err_ese-ee-dnn,err_ese-gb-dnn,err_uese,err_ese-pm7,err_solv-PC,err_solv-SPTS,err_solv-SPTV,err_cpcm,err_smd,err_dcosmors,err_dcosmors-add,err_opencosmors,err_cosmors-1601,datapoint,solvent2
1r-tetramethrin,0,octanol,-16.565,-17.29522270340989,-17.7142077888959,-8.239260361472487,-15.533838691961725,-11.227692243908908,-19.16212593584382,-17.114028970518763,-21.40439904418636,-11.977874702032883,-20.79044253385421,-24.68282449271759,-30.82102128971107,-10.534177895559912,-15.20572201634294,-15.401386317471914,-15.70829126757816,-14.29721028223584,-0.7302227034098898,-1.1492077888959005,8.325739638527514,1.0311613080382769,5.337307756091093,-2.5971259358438203,-0.5490289705187621,-4.839399044186358,4.587125297967118,-4.225442533854213,-8.117824492717588,-14.256021289711068,6.030822104440089,1.3592779836570603,1.1636136825280872,-0.3452208703311861,0.8567087324218416,2.267789717764161,gsolv,
rs-iprovalicarb,0,octanol,-15.951,-17.266620448644314,-15.26424846889246,-5.885881891681758,-19.60781346447736,-13.841373878089346,-55.79887684222083,-9.57656110772227,-24.61605368696851,-16.700960888208122,-16.87345173572637,-21.42098136709468,-28.43092531591191,-10.472576024549635,-15.71298226848798,-17.130472577745678,-15.806247585043517,-12.838069334523988,-1.3156204486443135,0.6867515311075412,10.06511810831824,-3.6568134644773593,2.1096261219106545,-39.84787684222083,6.37443889227773,-8.665053686968509,-0.7499608882081219,-0.9224517357263692,-5.469981367094679,-12.47992531591191,5.478423975450363,0.2380177315120217,-1.1794725777456776,-3.286918273345865,0.1447524149564856,3.1129306654760125,gsolv,
1-nitroguanidin,0,octanol,-16.278,-11.50633974492732,-9.26381550270441,-6.146938587764637,-9.240166824278347,-12.267338998477472,-10.32609481430825,-9.933176789148591,-11.398115525778488,-14.123125630138698,-20.481766924383525,-19.851766977369063,-19.201767226065066,-9.835410431657186,-8.703513925760483,-16.08879168076513,-10.215462544193825,-7.178608280930176,4.77166025507268,7.014184497295588,10.13106141223536,7.03783317572165,4.010661001522527,5.951905185691748,6.3448232108514055,4.879884474221511,2.1548743698613,-4.203766924383526,-3.573766977369065,-2.923767226065064,6.442589568342813,7.574486074239516,0.1892083192348685,-2.9238541252747936,6.062537455806174,9.099391719069825,gsolv,
"1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole",0,octanol,-15.774,-18.17566483489662,-18.48428226786481,-6.08761331301698,-16.558335150465464,-13.028722791712898,-14.887235953713834,-16.384941270383152,-20.39839656828693,-15.958076521072549,-12.512306364482251,-11.632803163209704,-15.39687503381274,-5.993247169767121,-13.94445924504606,-15.82704202507478,-16.165795775944176,-15.855275904634492,-2.40166483489662,-2.710282267864807,9.68638668698302,-0.7843351504654645,2.745277208287101,0.8867640462861655,-0.6109412703831527,-4.624396568286931,-0.1840765210725479,3.261693635517748,4.141196836790295,0.3771249661872602,9.780752830232878,1.829540754953939,-0.0530420250747809,-2.378818468137391,-0.3917957759441766,-0.0812759046344933,gsolv,
"1,2,3,4-dibenzanthracene",0,octanol,-16.524,-11.62495471287821,-13.110179896812763,0.0979159404741638,-17.409722213166226,-12.866770829854785,-15.264374017355692,-15.64437401739706,-19.404374017506004,-11.524374017399111,-10.694374017353814,-11.66437401739558,-13.234374017371248,-7.187080907169404,-13.288376663525217,-12.16592688809898,-13.351935472038004,-13.728441405123268,4.89904528712179,3.4138201031872377,16.621915940474164,-0.8857222131662255,3.657229170145216,1.2596259826443088,0.879625982602942,-2.8803740175060035,4.999625982600888,5.829625982646187,4.85962598260442,3.2896259826287526,9.336919092830598,3.235623336474786,4.358073111901021,2.455478563613669,3.172064527961997,2.7955585948767325,gsolv,
"1,2,3,4,6,7,8-heptachlorodibenzo-p-dioxin",0,octanol,-15.583,-12.704129988014593,-15.593700875330804,-2.754021092239505,-15.0387225616175,-12.315002097177432,-12.965685271663142,-15.985685270985645,-17.29568527154878,-6.79568527117169,-16.535685271180686,-15.265685271492998,-17.625685271209232,-3.850469302248679,-8.196591002048816,-12.970896012396327,-13.677388799825128,-13.668686144879096,2.878870011985409,-0.0107008753308051,12.828978907760495,0.5442774383825011,3.267997902822568,2.617314728336858,-0.4026852709856428,-1.7126852715487804,8.78731472882831,-0.9526852711806856,0.3173147285070019,-2.042685271209232,11.732530697751322,7.386408997951184,2.612103987603673,0.6654902267605785,1.9056112001748728,1.914313855120904,gsolv,
"1,2,3,4,6,7,8,9-octachlorodibenzo-p--dioxin",0,octanol,-18.161,-12.73251618956901,-16.061251927714444,-2.3285737086320206,-15.738480415579506,-12.326082115190337,-12.52853790252836,-16.33853790273286,-17.778537902859583,-7.988537902755032,-17.028537902567674,-15.59853790280249,-18.258537902521347,-3.591517975872259,-8.288344504001785,-13.24723048630996,-14.083570365752346,-14.138611837155048,5.428483810430992,2.099748072285557,15.83242629136798,2.4225195844204954,5.834917884809665,5.632462097471642,1.8224620972671417,0.3824620971404187,10.17246209724497,1.1324620974323274,2.5624620971975105,-0.0975379025213456,14.569482024127742,9.872655495998217,4.91376951369004,2.963247476001671,4.077429634247656,4.022388162844953,gsolv,
"1,2,3,4,7,8,9-heptachlorodibenzofuran",0,octanol,-15.596,-12.755643030752296,-14.884781125276673,-2.9091872411689064,-14.275115450731551,-12.73470470020896,-12.49447417793002,-15.874474177997598,-16.044474177580557,-6.024474177721306,-15.084474177971671,-13.734474177389162,-15.714474177920104,-3.345685142730301,-8.16772912984234,-12.34118301729738,-12.615111079807384,-12.839806411992518,2.840356969247704,0.711218874723329,12.686812758831094,1.320884549268449,2.86129529979104,3.101525822069979,-0.2784741779975981,-0.4484741775805574,9.571525822278694,0.5115258220283287,1.8615258226108384,-0.1184741779201044,12.2503148572697,7.428270870157661,3.254816982702621,1.2927312486237827,2.980888920192616,2.7561935880074824,gsolv,
"1h-purin-6-amine,-n-phenylmethyl-",0,octanol,-17.547,-15.520435988819962,-17.54709553152248,-5.657070909612611,-17.935023765802075,-15.12246124797602,-11.945904906340742,-16.29578577840664,-21.78982046979711,-17.592923667712107,-19.612167670645228,-20.343122585773955,-21.72094232922142,-17.759614857750282,-23.836090621161684,-25.042774456521222,-23.881414421527403,-19.885732014854668,2.0265640111800387,-9.553152247931962e-05,11.88992909038739,-0.3880237658020746,2.424538752023981,5.601095093659259,1.2512142215933617,-4.24282046979711,-0.0459236677121062,-2.065167670645227,-2.7961225857739542,-4.173942329221418,-0.2126148577502817,-6.289090621161684,-7.495774456521222,-11.22443645484313,-6.334414421527402,-2.338732014854667,gsolv,
2-[n-ethyl-4-[4-nitrophenyldiazenyl]anilino]ethanol,0,octanol,-20.004,-20.424150159596437,-19.170273841636856,-9.469335504693024,-17.875494456280126,-14.96956570178551,-112.80819803895828,-14.095002028269434,-24.36716026258472,-16.577434594536044,-28.256741199421608,-30.672489201647604,-35.17629766589486,-13.15176479990756,-15.614687155205369,-19.32933488567524,-17.27800645853671,-16.597751678303585,-0.4201501595964316,0.8337261583631452,10.53466449530698,2.128505543719875,5.0344342982144905,-92.80419803895828,5.908997971730567,-4.363160262584721,3.4265654054639576,-8.252741199421607,-10.668489201647605,-15.172297665894856,6.8522352000924425,4.389312844794633,0.674665114324764,-1.5459671519248452,2.7259935414632928,3.406248321696417,gsolv,
