name,charge1,solvent1,ref,alpb,cpcm-x,ddcosmo,directml,cigin,ese-ee-dnn,ese-gb-dnn,uese,ese-pm7,solv-pc,solv-spts,solv-sptv,cpcm,smd,dcosmors,opencosmors,cosmors,err_alpb,err_cpcmx,err_ddcosmo,err_directml,err_cigin,err_ese-ee-dnn,err_ese-gb-dnn,err_uese,err_ese-pm7,err_solv-PC,err_solv-SPTS,err_solv-SPTV,err_cpcm,err_smd,err_dcosmors,err_dcosmors-add,err_opencosmors,err_cosmors-1601,datapoint,solvent2
1r-tetramethrin,0,octanol,-16.565,-17.42789021368382,-17.81305806510109,-8.271903755494638,-15.636150741691306,-11.33000429378117,-19.18305116972384,-17.267257578322184,-21.59699752859173,-12.166124266248124,-21.014383160453335,-24.907947197372994,-31.04791378046308,-10.688612523554376,-15.345998988774676,-15.620639623142267,-15.773292281238106,-14.475132598866658,-0.8628902136838192,-1.2480580651010875,8.293096244505364,0.9288492583086948,5.234995706218831,-2.6180511697238344,-0.7022575783221825,-5.031997528591727,4.398875733751877,-4.449383160453337,-8.342947197372993,-14.48291378046308,5.876387476445625,1.2190010112253251,0.9443603768577322,-0.5664439550570286,0.791707718761895,2.089867401133344,gsolv,
rs-iprovalicarb,0,octanol,-15.951,-17.575335530377604,-16.129402205006958,-6.853796334731408,-19.855620455213053,-14.089180868825038,-57.18703373960989,-9.788765446791224,-24.80955682377452,-16.92735599910226,-17.39739829892285,-21.90144487244013,-28.820487350915236,-11.33089244676306,-16.40529147469352,-17.650260345591757,-16.436353174708714,-13.026073125315124,-1.6243355303776037,-0.1784022050069573,9.097203665268593,-3.904620455213053,1.861819131174963,-41.23603373960989,6.162234553208776,-8.858556823774517,-0.9763559991022605,-1.4463982989228512,-5.95044487244013,-12.869487350915232,4.6201075532369416,-0.4542914746935196,-1.6992603455917568,-3.892913667028477,-0.4853531747087132,2.9249268746848767,gsolv,
1-nitroguanidin,0,octanol,-16.278,-11.73487412738186,-9.301987619489958,-6.225126209086485,-9.463145800682591,-12.490317974881716,-10.550237891728909,-10.16163398941532,-11.634126694247184,-14.358231558154571,-20.711172959224097,-20.08117305108971,-19.43117337055457,-10.008541086013834,-8.893279863391662,-16.280121045046975,-10.185649132109504,-7.387164607680441,4.543125872618139,6.97601238051004,10.052873790913512,6.814854199317407,3.787682025118283,5.727762108271092,6.116366010584679,4.643873305752814,1.9197684418454253,-4.433172959224098,-3.8031730510897113,-3.153173370554576,6.269458913986165,7.384720136608337,-0.0021210450469766,-3.1263634481900877,6.092350867890493,8.890835392319557,gsolv,
"1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole",0,octanol,-15.774,-18.20301898439633,-18.51244372804561,-6.116014744716289,-16.58453904449935,-13.05492668688822,-14.91354879299311,-16.4112595919667,-20.42463841726183,-15.984753010737109,-12.538722358515646,-11.65921775099724,-15.42332063548522,-6.021031604246913,-13.972378717937112,-15.853658519862206,-16.192689478088116,-15.881791911056055,-2.429018984396331,-2.738443728045615,9.657985255283709,-0.8105390444993521,2.719073313111778,0.8604512070068893,-0.6372595919667017,-4.650638417261829,-0.2107530107371094,3.2352776414843536,4.114782249002758,0.3506793645147787,9.752968395753086,1.801621282062888,-0.0796585198622068,-2.4054941873344564,-0.4186894780881172,-0.1077919110560561,gsolv,
"1,2,3,4-dibenzanthracene",0,octanol,-16.524,-11.815737296852497,-13.30096248078705,-0.0928666435001227,-17.600504797140516,-13.05755341375773,-15.455156601329978,-15.835156601371349,-19.59515660126627,-11.71515660130206,-10.885156601328102,-11.855156601298528,-13.425156601274196,-7.377863491072351,-13.4791592474995,-12.356709472001926,-13.54271805594095,-13.919223989026216,4.708262703147504,3.2230375192129515,16.431133356499878,-1.0765047971405153,3.46644658624227,1.0688433986700223,0.688843398628654,-3.0711566012662708,4.80884339869794,5.638843398671899,4.668843398701473,3.098843398725805,9.14613650892765,3.0448407525005,4.167290527998075,2.264695979639382,2.9812819440590506,2.6047760109737848,gsolv,
"1,2,3,4,6,7,8-heptachlorodibenzo-p-dioxin",0,octanol,-15.583,-12.66356194884863,-15.553132835879486,-2.71345305221747,-14.998154521595463,-12.274434057726117,-12.925117231641106,-15.94511723181968,-17.255117231241385,-6.755117231149655,-16.495117232014724,-15.225117231185603,-17.585117231187198,-3.80990126279736,-8.15602296202678,-12.93032797265965,-13.636820760944524,-13.62811810514242,2.9194380511513707,0.0298671641205139,12.869546947782531,0.5848454784045352,3.3085659422738853,2.6578827683588937,-0.3621172318196812,-1.6721172312413852,8.827882768850344,-0.9121172320147242,0.357882768814397,-2.002117231187197,11.77309873720264,7.42697703797322,2.652672027340349,0.706058266497255,1.9461792390554749,1.9548818948575803,gsolv,
"1,2,3,4,6,7,8,9-octachlorodibenzo-p--dioxin",0,octanol,-18.161,-12.705974469508158,-16.034710207653596,-2.3020319885711698,-15.711938695518654,-12.299540395129483,-12.50199618246751,-16.311996182672008,-17.751996182798734,-7.961996182694181,-17.001996182506822,-15.57199618274164,-18.23199618246049,-3.564976255811408,-8.261802783940935,-13.220688766249111,-14.057028645691494,-14.112070117094198,5.455025530491843,2.126289792346405,15.858968011428832,2.449061304481347,5.861459604870516,5.659003817532492,1.8490038173279932,0.4090038172012669,10.19900381730582,1.1590038174931792,2.5890038172583623,-0.0709961824604938,14.596023744188592,9.899197216059068,4.94031123375089,2.989789196062521,4.103971354308508,4.048929882905803,gsolv,
"1,2,3,4,7,8,9-heptachlorodibenzofuran",0,octanol,-15.596,-12.71436425872052,-14.843502353244896,-2.86790846913713,-14.233836678699776,-12.693425928462542,-12.453195405898244,-15.833195405680463,-16.003195405834138,-5.983195405689529,-15.043195405654537,-13.6931954059281,-15.673195406459044,-3.3044063698424493,-8.126450358095921,-12.299904246121676,-12.573832307775607,-12.798527639675385,2.88163574127948,0.7524976467551046,12.72809153086287,1.3621633213002244,2.902574071537458,3.142804594101756,-0.2371954056804632,-0.4071954058341376,9.612804594310472,0.5528045943454636,1.902804594071899,-0.0771954064590438,12.29159363015755,7.469549641904079,3.2960957538783244,1.3340100209409158,3.022167692224393,2.797472360324617,gsolv,
"1h-purin-6-amine,-n-phenylmethyl-",0,octanol,-17.547,-15.822709784150492,-17.675158657912604,-5.955041458494223,-18.225116366433387,-15.412553848607333,-12.258910658139207,-16.383048742322504,-21.276660084361907,-16.90627982907028,-18.76075972556441,-19.4375801007054,-20.648851644891938,-16.541310009710465,-22.61860703846745,-23.853623532955535,-22.70091538751782,-18.669711049845148,1.7242902158495088,-0.1281586579126035,11.59195854150578,-0.678116366433386,2.1344461513926696,5.288089341860793,1.1639512576774962,-3.7296600843619063,0.6407201709297219,-1.2137597255644117,-1.890580100705396,-3.101851644891937,1.005689990289536,-5.071607038467452,-6.306623532955538,-10.036350065171696,-5.15391538751782,-1.1227110498451474,gsolv,
2-[n-ethyl-4-[4-nitrophenyldiazenyl]anilino]ethanol,0,octanol,-20.004,-20.66594837078076,-19.26909878800971,-9.52138828088562,-18.053902645123365,-15.147973890486073,-113.57895382863684,-14.333505882809112,-24.764126921973208,-16.908733339437305,-28.69260914507092,-31.100298332515287,-35.558031195829976,-13.26992965710888,-15.758285146880176,-19.55564735451359,-17.468908686125605,-16.836870185416046,-0.6619483707807561,0.7349012119902909,10.482611719114384,1.950097354876636,4.8560261095139285,-93.57495382863682,5.67049411719089,-4.760126921973207,3.0952666605626966,-8.688609145070917,-11.096298332515286,-15.554031195829976,6.734070342891121,4.245714853119825,0.4483526454864126,-1.7769474034923365,2.535091313874396,3.167129814583955,gsolv,
