name,charge1,solvent1,ref,alpb,cpcm-x,ddcosmo,directml,cigin,ese-ee-dnn,ese-gb-dnn,uese,ese-pm7,solv-pc,solv-spts,solv-sptv,cpcm,smd,dcosmors,opencosmors,cosmors,err_alpb,err_cpcmx,err_ddcosmo,err_directml,err_cigin,err_ese-ee-dnn,err_ese-gb-dnn,err_uese,err_ese-pm7,err_solv-PC,err_solv-SPTS,err_solv-SPTV,err_cpcm,err_smd,err_dcosmors,err_dcosmors-add,err_opencosmors,err_cosmors-1601,datapoint,solvent2
1r-tetramethrin,0,octanol,-16.565,-17.908070276307846,-19.852878358397987,-9.052040907504804,-18.039672068236428,-11.601277514634695,-21.53536728297572,-17.324599429391697,-22.037703360213264,-12.484599429330387,-22.996285687358824,-20.12459942932104,-26.10459942936377,-11.84561126343731,-17.651033277157104,-15.765721029987736,-17.911132203169352,-16.932490096154474,-1.343070276307845,-3.287878358397986,7.512959092495198,-1.4746720682364265,4.963722485365306,-4.970367282975719,-0.7595994293916952,-5.472703360213263,4.080400570669614,-6.431285687358823,-3.559599429321036,-9.539599429363768,4.719388736562692,-1.086033277157103,0.7992789700122653,-0.8047445581310342,-1.3461322031693506,-0.3674900961544729,gsolv,
rs-iprovalicarb,0,octanol,-15.951,-18.43638241677369,-14.390068691649956,-7.225921649166962,-14.690307526588844,-14.65581319198728,-9.031364779178135,-10.464973933625584,-25.54316335073145,-17.713163350720116,-18.17316335065755,-18.170835862662607,-25.020835862484653,-11.74913591376688,-15.263806415734768,-16.449977347162772,-16.985444997328965,-14.005203630819736,-2.4853824167736853,1.5609313083500442,8.725078350833037,1.260692473411158,1.295186808012721,6.919635220821863,5.486026066374416,-9.59216335073145,-1.762163350720115,-2.2221633506575493,-2.219835862662606,-9.069835862484652,4.201864086233121,0.6871935842652324,-0.4989773471627714,-4.5712598040885375,-1.0344449973289649,1.9457963691802649,gsolv,
1-nitroguanidin,0,octanol,-16.278,-11.662316938059226,-9.708933133902235,-7.479397120333402,-10.69417906856716,-10.903580791134273,-7.61756352582738,-11.405333977501154,-12.945333977462294,-13.557563525850735,-11.86756352585262,-11.247563525837691,-10.577563525834217,-11.358511229875104,-10.243781222547598,-17.63638935644353,-11.040934107940307,-7.523009827282566,4.615683061940773,6.569066866097764,8.798602879666596,5.58382093143284,5.374419208865726,8.660436474172618,4.872666022498844,3.3326660225377047,2.720436474149261,4.41043647414738,5.030436474162308,5.700436474165784,4.919488770124895,6.0342187774524,-1.3583893564435314,-4.48414994046226,5.237065892059691,8.754990172717433,gsolv,
"1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole",0,octanol,-15.774,-18.290536585893506,-18.35955015375252,-6.001345006872598,-15.166284043826176,-11.636671688497913,-15.051140250458587,-14.493371744923564,-19.46337174540453,-16.11114025111466,-12.901140250344683,-10.733751123009723,-14.553751123005048,-5.799716161727478,-14.04599905705908,-15.262691188574903,-15.729805614174891,-15.22916733397542,-2.516536585893503,-2.58555015375252,9.7726549931274,0.6077159561738217,4.137328311502088,0.7228597495414117,1.2806282550764363,-3.6893717454045305,-0.3371402511146595,2.872859749655314,5.040248876990276,1.220248876994951,9.97428383827252,1.728000942940918,0.5113088114250939,-2.5005309694630657,0.0441943858251061,0.544832666024579,gsolv,
"1,2,3,4-dibenzanthracene",0,octanol,-16.524,-11.99231911853506,-13.477544302469614,-0.2694484652540254,-17.77708661889442,-13.234135235511634,-15.63173842308388,-16.01173842305391,-19.771738423091517,-11.891738423055964,-11.061738423082003,-12.031738423052431,-13.6017384230281,-7.554445312826253,-13.655741069182064,-12.533291293755829,-13.719299877694851,-14.09580581078012,4.53168088146494,3.046455697530387,16.254551534745975,-1.253086618894418,3.2898647644883674,0.8922615769161197,0.5122615769460914,-3.247738423091512,4.632261576944037,5.462261576917996,4.49226157694757,2.922261576971902,8.969554687173748,2.868258930817936,3.990708706244172,2.08811415788548,2.804700122305148,2.428194189219882,gsolv,
"1,2,3,4,6,7,8-heptachlorodibenzo-p-dioxin",0,octanol,-15.583,-12.734992211569482,-15.62456309860034,-2.7848833155090382,-15.069584784887033,-12.345864320732325,-12.996547495218032,-16.016547494825893,-17.326547494818314,-6.826547494441224,-16.566547494735577,-15.29654749504789,-17.656547494764123,-3.8813315258035694,-8.22745322531835,-13.001758235951218,-13.708251024236096,-13.699548368433987,2.848007788430518,-0.0415630986003385,12.798116684490962,0.5134152151129676,3.2371356792676758,2.586452504781967,-0.433547494825893,-1.7435474948183138,8.756452505558777,-0.9835474947355768,0.2864525049521109,-2.0735474947641226,11.70166847419643,7.355546774681651,2.581241764048782,0.6346280032056875,1.874748975763905,1.8834516315660128,gsolv,
"1,2,3,4,6,7,8,9-octachlorodibenzo-p--dioxin",0,octanol,-18.161,-12.705140840228108,-16.033876578373544,-2.3011983592911176,-15.711105066238602,-12.298706765849436,-12.501162553187458,-16.311162553391956,-17.751162553518682,-7.961162553414129,-17.00116255322677,-15.571162553461589,-18.231162553180443,-3.5641426265313565,-8.260969154660883,-13.21985513696906,-14.056195016411444,-14.111236487814146,5.455859159771894,2.1271234216264574,15.859801640708884,2.4498949337613998,5.862293234150567,5.659837446812544,1.8498374466080456,0.409837446481319,10.199837446585873,1.1598374467732313,2.5898374465384126,-0.0701625531804417,14.596857373468644,9.90003084533912,4.941144863030942,2.990622825342573,4.104804983588558,4.049763512185855,gsolv,
"1,2,3,4,7,8,9-heptachlorodibenzofuran",0,octanol,-15.596,-12.784052731850707,-14.913190826375082,-2.9375969422673167,-14.303525151829962,-12.763114401878086,-12.52288387931379,-15.902883879096008,-16.072883878964326,-6.052883878534359,-15.112883879070084,-13.762883879343647,-15.742883879018514,-3.3740948438287117,-8.196138831226108,-12.369592718681147,-12.643520780905794,-12.868216113090927,2.811947268149293,0.6828091736249178,12.658403057732684,1.2924748481700377,2.832885598121914,3.07311612068621,-0.3068838790960075,-0.4768838789643261,9.54311612146564,0.4831161209299175,1.8331161206563529,-0.1468838790185138,12.221905156171289,7.399861168773892,3.2264072813188527,1.2643215475253715,2.952479219094206,2.727783886909071,gsolv,
"1h-purin-6-amine,-n-phenylmethyl-",0,octanol,-17.547,-13.406010301793552,-15.86357319965198,-3.5795538382748098,-18.3675312327155,-12.37605059660206,-12.444649195804098,-14.655731077559048,-21.704649195794637,-16.182859511342226,-19.134649195834008,-19.784649195863462,-20.31285951134501,-15.959751351901346,-22.08815262925131,-21.599125954823368,-19.381392359650714,-18.46916427999898,4.1409896982064485,1.6834268003480215,13.96744616172519,-0.8205312327154992,5.170949403397941,5.102350804195902,2.891268922440952,-4.157649195794633,1.3641404886577746,-1.5876491958340075,-2.237649195863465,-2.7658595113450133,1.5872486480986543,-4.541152629251311,-4.052125954823367,-7.717694539816367,-1.834392359650714,-0.9221642799989808,gsolv,
2-[n-ethyl-4-[4-nitrophenyldiazenyl]anilino]ethanol,0,octanol,-20.004,-19.164263184998383,-18.528453373164982,-8.736161855339299,-16.608067745405886,-13.702138990768592,-14.957665495298023,-12.572056818650058,-23.03592631308752,-18.40181333969104,-21.247127634486045,-32.30983794631287,-28.01712763441202,-14.584652109921104,-16.990218702645365,-20.80642084634338,-18.708599762647147,-18.170568022336017,0.8397368150016149,1.475546626835019,11.267838144660702,3.395932254594115,6.301861009231409,5.046334504701976,7.431943181349943,-3.031926313087517,1.6021866603089627,-1.2431276344860436,-12.305837946312868,-8.013127634412019,5.419347890078898,3.0137812973546367,-0.8024208463433773,-2.9730597405154064,1.2954002373528546,1.8334319776639845,gsolv,
